text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"TURKISH SHIP HEADED FOR FLORIDA AFTER EXPLOSION. The Turkish ore/bulk/oil vessel Obo Engin, 78,078 tonnes dwt, had an explosion in its boiler yesterday, Lloyds shipping Intelligence Service reported. The vessel has retained some power and yesterday evening was in position Lat. 25 57 N., Long. 75 06 W. It is diverting to Jacksonville, Florida, with its cargo of 58,000 tons of coal. The vessel was bound for Iskenderun, Turkey from Lake Charles. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALIFORNIA MICROWAVE <CMIC> TAKES 3RD QTR CHARGE. California Microwave Inc said it will take non-recurring charges of 9.7 mln dlrs to pre-tax earnings in the third quarter ended March 31. The company said earnings from operations in the second half, ending June 30, 1987, excluding the charges, are expected to be in the break-even range. In the second half of 1986 net earnings were 2,297,000 dlrs, or 29 cts per share. The company said the charges relate to its telecommunications products area and three other areas. California Microwave previously estimated the write-downs in the six to eight-mln-dlr range. It said it will add to that a reserve for investment losses in Argo Communications Corp. Also to be included in the write-down are charges against its advances to an Arizona-based communications electronics firm the company has an option to acquire, it said. In addition, accruals are being made for costs associated with the company's reduction in its Sunnyvale work force. California Microwave said the write-downs should have a nominal cash impact, as the company already has paid for the assets being written down. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CANADA CORN DECISION UNJUSTIFIED - YEUTTER. U.S. trade representative Clayton Yeutter said Canada's finding announced today that U.S. corn imports injure Canadian farmers is ""totally unjustified."" ""U.S. corn exports to Canada are so small that it is inconceivable that they injure Canadian corn farmers by any reasonable measure,"" Yeutter said in a statement. He said if other countries follow Canada's lead it could result in ""a rash of protectionist actions throughout the world."" French corn growers have recently indicated they will challenge U.S. corn gluten feed shipments to Europe. Yeutter said the U.S. will examine the Canadian decision closely and if the U.S. believes the decision was not based on facts, ""will carefully evaluate appropriate responses."" Yeutter did not say what steps the U.S. may take in response. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTLER <BTLR> COMPLETES SALE OF LIVESTOCK UNIT. Butler Manufacturing Co said it completed sale of its Livestock Systems division and part of its Control division in separate transactions to two unrelated parties. Butler's livestock systems division was sold to an investor group including the president of the operations and certain Control division assets were sold to Minneapolis-based Enercon Data Corp. Terms of the transactions were not disclosed. Reuter ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BIOMET INC <BMET> 3RD QTR FEB 28 NET. Shr 18 cts vs 13 cts Net 2,133,000 vs 1,384,000 Revs 14.1 mln vs 11.7 mln Nine mths Shr 49 cts vs 36 cts Net 5,657,000 vs 3,728,000 Revs 39.7 mln vs 31.8 mln Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCEPTRE RESOURCES LTD <SRL> YEAR NET. Shr seven cts vs two cts Net 5,500,000 vs 4,300,000 Revs 69.1 mln vs 115.3 mln Note: Shr after preferred divs. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UNITED JERSEY BANKS <UJB> TO MERGE TWO BANKS. United Jersey Banks said it plans to merge two of its southern New Jersey member banks into one 704 mln dlr organization. It said United Jersey Bank/Fidelity Bank, based in Pennsauken, will be merged into United Jersey Bank/South in order to improve customer service and maximize efficiency throughout the southern New Jersey markets. Raymond Silverstein, currently chairman of the board of United Jersey Bank/Fidelity, will be chairman of the merged bank, the company said. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DIAMOND SHAMROCK OFFSHORE <DSP> IN FIND. Diamond Shamrock Offshore Partners said it has started development drilling on West Cameron 178 block off Louisiana in the Gulf of Mexico after a significant natural gas find on the block. It said the discovery well there encountered 46 feet of net natural gas pay. No flow tests have been conducted, it said. Diamond Shamrock Offshore said it has a 46.15 pct interest in the block, Phillips Petroleum Co 28.85 pct and Santa Fe Energy Partners LP <SFP> 25.00 pct. Diamond Shamrock Corp <DIA> owns 80.3 pct of Diamond Shamrock Offshore. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GROUP RAISES TEXSTYRENE <FOAM> STAKE TO 11.7 PCT. An investor group led by Dart Container Corp, a Sarasota, Fla., plastic utensil maker, told the Securities and Exchange Commission it raised its stake in Texstyrene Corp to 420,500 common shares or 11.7 of the total outstanding. The group said it bought the shares for investment and intends to continue to buy Texstyrene stock in the future. The group said its most recent purchases included 106,000 shares bought March 10-31 in ordinary brokerage transactions. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COMMODITY PACTS MORE ORIENTED TOWARDS MARKET. Consuming countries, chastened by the collapse of International Tin Council (ITC) price support operations in 1985, are insisting more than ever before that commodity pacts reflect the reality of the markets they are serving, a Reuter survey showed. They want price ranges to be more responsive to market trends - to avoid overstimulating output and straining the accords' support operations - and intervention rules that avoid the risk of exports by non-members undermining the pacts. Consumers and producers, mindful of ITC buffer stock losses, have also sought strict conditions for buffer operations. Importers and some key exporting countries have shunned a generalised approach to commodity price stabilisation and prefer to assess each commodity case by case, the survey showed. The International Cocoa Organization (ICCO) last week set precise limits on what the Buffer Stock Manager (BSM) could do under the new agreement. It imposed daily and weekly purchase limits, prohibited the BSM from operating on futures markets and stipulated, after consumer insistence, that up to 15 pct of total buffer stock purchases could be of non-member cocoa. This will help prevent lower quality cocoa from Malaysia, the world's fourth largest producer, undermining the market. The cocoa pact establishes precise differentials the Buffer Stock Manager must use when purchasing varying grades. A new International Natural Rubber Agreement (INRA) was adopted earlier this month in Geneva. Importing and exporting countries agreed several changes to make the reference price more responsive to market trends and they eliminated provisions under which the buffer stock could borrow from banks to finance operations. Direct cash contributions from members will fund buffer stock purchases. Bank financing was a particular feature of the failed ITC buffer stock which suffered losses running into hundreds of millions of sterling. Legal wrangles continue. Recent International Coffee Organization (ICO) negotiations in London exemplified the degree to which consumers insist that agreements reflect market reality, commodity analysts said. Consumers and a small group of producers argued that ""objective criteria"" should be used to define export quota shares, which would have meant a reduction in the share of Brazil, the world's leading producer. Brazil wanted to maintain its previous quota share of 30 pct. The talks broke down and, although an ICO executive board meeting starts in London today, delegates and trade sources see chances of any near term negotiations on export quota distribution as remote. International agreements exist for sugar and wheat. These do not have any economic clauses but provide a forum for discussions on possible future economic agreements, collect statistics and draw up market analyses. Analysts said differences between sugar exporting countries have held up any progress towards an accord with economic teeth, while sheer competition between major exporters amid a world grain glut militate against any pact with economic provisions for wheat. An alternative focus for commodity discussions are international study groups, made up of governments with advice from industry, such as those for lead and zinc and rubber. The U.N. Common fund for commodities, with a planned directly contributed capital of 470 mln dlrs, has failed to become operational because neither the U.S. Nor the Soviet Union has ratified it. U.S. Officials in Washington said the U.S. Doubts the fund would be able to fulfil its objectives, citing the lack of widespread support. U.S. Officials in Washington and Malaysian officials in Kuala Lumpur expressed a policy of looking at each commodity pact case by case. U.S. Officials said it has been willing to study individual cases for economically sound, market-oriented commodity accords balancing producer and consumer interests. ""We see little to be gained by attempting to increase the price of a commodity whose long-term trend is downward,"" official Administration policy states. The U.S. Currently belongs to only two international commodity agreements that have economic clauses - the International Coffee Agreement (ICA) and INRA - but it is also a member of the sugar and wheat pacts. The U.S. Did not join the International Cocoa Agreement because it considered its proposed price ranges unrealistic and not designed to protect the interests of consuming countries, the State Department said. U.S. Officials singled out the INRA as the one commodity agreement that seems to be working. U.S. Negotiators were successful in getting other members of the pact to agree that the price review and adjustment mechanism of the rubber agreement would accurately reflect market trends and also to continue the accord as a market oriented agreement, U.S. Officials said. Canadian officials in Ottawa also said they have consistently tried to look at membership of commodity pacts on the merits of each case. Malaysian Primary Industries Minister Lim Keng Yaik told Reuters in Kuala Lumpur his country, the world's top producer of rubber, tin and palm oil, decides its participation in international commodity pacts case by case. Malaysia is a member of the Association of Tin Producing Countries (ATPC) which produce 65 pct of world tin. The ATPC launched a plan to limit member tin exports to 96,000 tonnes for a year from March to cut the tin surplus to 50,000 from 70,000. Economist in the West German Ministry of Agriculture and delegate to cocoa, wheat and sugar agreements Peter Baron told Reuters in London, ""Agreements with economic clauses to stabilise prices could function if fixed price ranges were close to market reality, if there was full participation by producers and consumers, and if participants were prepared to take their obligations in the framework of the agreement seriously."" But Baron added, ""No real sanctions are available for a country that doesn't stick to its obligations...The German approach is sceptical. We don't think agreements are the best instrument to help developing countries. They were never meant to be a vehicle for the transfer of resources and that is how developing countries often interpret them."" Traditionally Britain has always been supportive of commodity agreements, reflecting its strong links with Third World producing countries. But recently demands for more stringent and justifiable pacts with emphasis placed on the need for ""intellectual honesty"" and ""objective criteria"" have grown. British officials stress the need for commodity pacts to be a two way partnership in trade rather than a disguise for aid. It is now seen as essential that any pacts involving direct market participation through a buffer stock have a high degree of transparency and do not contain the risk of open-ended borrowing that occurred in the tin pact, they said. U.K. Delegates talk of stabilisation and the need for prices to reflect changes in market structure and price trends rather than dictate what prices should be. A Foreign Ministry official in Tokyo said Japan urges price realism in commodity pacts, adding high prices inflate supply. A government spokesman in Paris said France is favourable to commodity pacts. France, a large consumer and producer of sugar, favours a sugar pact as long as it reflects the real market situation, particularly regarding stocks. Indonesia's Foreign Minister Mochtar Kusumaatmadja told Reuters in Jakarta: ""These agreements can work as long as the problems are cyclical..But it's another matter when there are structural problems..But we are still committed to commodity agreements as an act of faith."" Nicaraguan External Trade Minister Alejandro Martinez Cuenca said in London producers cannot afford not to give their backing to commodity agreements. ""The political will is not there on the part of some consumers to make agreements work,"" Martinez Cuenca said. The head of the economics department in the Brazilian Foreign Ministry, Sebastiao do Rego Barros, told Reuters an agreement can be successful if it keeps a link with market reality. If you have an agreement such as coffee with a system of quotas, with a link between prices practised inside the pact and actual market prices, it can work. UNCTAD spokesman Graham Shanley said consuming countries realise steady export earnings enhance developing countries' ability to service debt and mean greater demand for industrialised nations' capital goods. REUTER ",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"UNION TO PROTEST DART'S SUPERMARKETS <SGL> BID. The United Food And Commercial Workers said that more than 1,000 rank-and-file members of the union will demonstrate Monday at Dart Group Corp's headquarters protesting Dart's proposed 1.73 billion dlr takover of Supermarkets General <SGL>. Supermarkets is best known for its Pathmark chain of supermarket drug stores in the New York and New Jersey area and also owns Rickels home centers. The union said that it is firmly against the Dart bid because ""workers have always ended up with a raw deal in the current takeover mania."" A Union statement said: ""We do not intend to allow our members to pick up the tab for Supermarket General's executives and the bankers or the Dart Group who stand to make millions."" Dart is controlled by the Haft family of Washington, which last year made a bid for California-based Safeway Stores Inc. The Hafts lost, but walked away with at least 100 mln dlrs in profits, analysts estimate. The union said that Dart's Safeway bid forced a major restructuring at Safeway to pay the Hafts and their lawyers and caused a loss of thousands of jobs. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEXICO BUYS 51,000 TONNES U.S. SOYBEANS. Mexico bought 51,000 tonnes of U.S. number two yellow soybeans in an overnight tender, for various ocean and rail shipments in May, private export sources said. About 40,000 tonnes sold for ocean shipment at prices ranging from 199.67 to 210.17 dlrs per tonne, c and f, and about 11,000 tonnes sold for rail shipment at prices from 205.50 to 217.88 dlrs per tonne, they said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHEMICAL FABRICS <CMFB> AGREEMENT TERMINATED. Chemical Fabrics Corp said an agreement in principle under which OC Birdair Inc would have purchased assets related to the architectural structures business of Dow Corning corp's ODC Inc division has been terminated. Under that agreement, Chemical Fabrics would also have become distributor of Dow Corning's Vestar silicone-coated fiberglass architecural fabrics. OC Birdair is a joint venture of Chemical Fabrics and Owens Corning Fiberglas Corp <OCF> and Down Corning a venture of Dow Chemical Co <DOW> and Corning Glass Works <GLW>. Chemical Fabrics said once the current project backlog of Dow Corning's ODC division is completed, Dow Corning plans to discontinue its design-engineering, fabrication and installation services. Chemical Fabrics said the companies will cooperate on the development of new products for architectural and industrial applications and may supply architectural materials to each other. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
