text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"STRIKE THREAT, LOWER TRAFFIC MAR SEAWAY OPENING. The St. Lawrence Seaway, set to reopen March 31 after the winter, faces another tough year because of depressed traffic levels and the possibility of the first strike in 20 years on the Great Lakes, seaway officials said. Depressed grain exports, rising costs, and competing modes of transportation are all expected to result in only a marginal increase over last year's traffic levels -- and revenues -- on the 2,300 mile waterway, officials said. In 1986, a season that ran from April 3 to December 27, the seaway moved 37.6 mln metric tons of freight between Montreal and Lake Ontario and 41.6 mln tons on the Welland Canal, linking Lake Erie and Lake Ontario. By comparison, in 1985 about 37 mln tons of cargo traveled through the Montreal-Lake Ontario section and 42 mln through the eight-lock canal. The waterway is expected to lose 9-10 mln Canadian dlrs this year, about the same as the estimated deficit for fiscal 1986-87 ending March 31, said William Blair, an executive member of Canada's St Lawrence Seaway Authority. The seaway moves about one-half of Canada's exported grain. Those exports of the single most important commodity carried on the waterway have been depressed by world surpluses. The Seafarers' International Union, which represents about 2,300 workers on the Great Lakes and the ocean coasts, has said it will likely go on strike this spring to protest employers' demands for wage rollbacks and other concessions. ""It's 99.9 pct (certain)--I guarantee you a strike,"" Roman Gralewicz, head of the Seafarers' Canadian branch, has said. The Canadian government has called in a labor conciliator to try to hammer out a contract agreement between the two sides. The seaway authority said a walkout tying up ships on the Great Lakes would badly hurt traffic. ""We haven't had a strike on the seaway for years...a prolonged strike would have a disasterous effect,"" Seaway Authority spokeswoman Gay Hemsley said. ""These are the heaviest contract talks in the history of the St Lawrence Seaway,"" George Miller, vice-president of the Canadian Lake Carriers Association, an association of major Canadian shipping companies, said recently. The workers' current contract expires May 31. The association said it is asking for a five per cent cut in wages for the next three years, reduced crew levels and the power to restructure crew dispatching. The association said its members recorded about a 6 mln dlrs (U.S.) loss in each of 1985 and 1986 due to lower traffic and freight rates and increasing competition. The seaway said 1985 was its worst year in two decades. Hemsley said the seaway authority plans to raise tolls on the Welland Canal by eight pct this year, compared to last year's 15 pct rise, while maintaining a freeze on tolls throughout the rest of the waterway. Canada is responsible for 13 of the seaway's 15 locks and about 85 pct of its revenues and maintenance costs. ""We may see and hope for a steady upward climb...but we won't see a major increase for a number of years,"" Hemsley said. A Canada-U.S. delegation to promote the seaway to shippers in Western Europe should result in some increased traffic this season but the full benefits won't be felt for several years, Blair said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EEP SHOULD BE USED TACTICALLY, YEUTTER SAYS. U.S. Trade Representative Clayton Yeutter said the Export Enhancement Program, EEP, should be used as a ""tactical tool"" and not as a general policy. Yeutter made the comment in response to a question whether the U.S. should expand the EEP to cover grain sales to the Soviet Union. He did not comment directly on the Soviet question, replying that any decision would be made at the highest levels of the Reagan administration, and ""I don't want to preempt that."" Yeutter told the National Grain and Feed Association EEP should continue to be used as a tactical tool against the European Community but not as a general policy. He said selective EEP use has been successful in pressuring the E.C. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AROUND 3.5 MLN ACRES SAID TO BE IDLED BY 0/92. A 0/92 program would have very little impact on U.S. acreage, prompting farmers to idle only an additional 3.5 mln acres of cropland every year, according to a report from the Agriculture Department. The savings resulting from the additional 3.5 mln acres idled would be a little over 400 mln dlrs in loan savings, 35 mln dlrs in transportation and storage savings, and 10-20 mln dlrs per year in deficiency payment savings, the report said. The USDA report asssessed the impacts of the proposed 0/92 acreage program for wheat, corn, cotton, sorghum and barley. Last year, almost 245 mln acres of those crops were harvested. ""The likelihood that the 0-92 provisiion will cause very large acreages to be removed from crop production is quite small,"" the report said. ""The returns on typical farms still favor participation in the usual acreage reduction programs and seeding the permitted acreage,"" the USDA report said. The 0/92 program, which would allow farmers to forego planting and still receive 92 pct of their deficiency payment, would be most used by producers in high production/high risk areas where cost of production is high, said Keith Collins, director of USDA's economics analysis staff. ""In the heart of the corn belt, you would not get that much participation,"" Collins said. USDA estimated that an additional one mln acres of wheat would be ildled under 0/92, 1.5 mln acres of corn, 500,000 acres of sorghum and barley and 500,000 acres of cotton. Production from these idled acres would be equivalent to 40 mln bushels of wheat, 180 mln bushels of corn, 20 mln bushels of sorghum, 10 mln bushels of barley, and 500,000 bales of cotton, the report said. ""In determining whether to participate, a producer would need to weigh the expected cash costs of production against the loan rate ... The risk that market prices may rise above the expected levels and reduce the deficiency payment also must be considered,"" according to the analysis. ""What you're giving up under 0/92 is the difference between the loan rate and the cost of production,"" Collins said. For producers with low production costs, that difference is greater and can be applied to paying variable costs, he said. Under these cicumstances, farmers would not want to go along with 0/92. But for high cost producers, 0/92 would be more attractive. Also, as loan rates get lower, Collins said there would be more incentives to participate in a 0/92 program. ""I would admit that its impacts would be very marginal at first, but it is a step towards the goal of separating production decisions from government payments,"" Collins said. In a speech earlier today before the National Grains and Feed Association, USDA Secretary Richard Lyng said it is too late to implement 0/92 for 1987 crops since program signup will be over by the end of this month. Reuter ",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"PORTUGAL MAY HAVE PURCHASED U.S. CORN. Portugal may have purchased a 30,000 tonne cargo at its tender today for up to 43,000 tonnes of number two yellow corn (14.5 pct maximum moisture) for arrival by April 30, shipment via Gulf ports, U.S. exporters said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAUSTER SAYS NO CHANGE IN BRAZIL'S COFFEE POLICY. Brazil will not announce any changes to its coffee export policy, Brazilian Coffee Institute (IBC) president Jorio Dauster said. He told Reuters Brazil was not planning to modify the position it held before the recent International Coffee Organisation meeting. Earlier this month, talks in London to set new ICO export quotas failed. Commenting on the outcome of a coffee producers' meeting in Managua last weekend, Dauster said that they discussed nothing involving the market. ""In the meeting we agreed to work on behalf of the union of the producers in matters related to an international agreement,"" Dauster said. The Managua meeting was attended by representatives from Brazil, Mexico, Guatemala, El Salvador, Honduras, Costa Rica, Nicaragua and Panama, the latter represented at the meeting merely as an observer. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC SUGAR IMPORT LEVIES. The following import levies for white and raw sugar are effective tomorrow, in European currency units (ecu) per 100 kilos. White sugar, denatured and non-denatured 49.70 versus 50.05 previously. Raw sugar, denatured and non-denatured 41.35 versus 41.35 previously. The rate for raws is based on 92 pct yield. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CACEX DENIES BRAZIL FCOJ PRICE RISE RUMOURS. There has been no rise in the price of Frozen Concentrated Orange Juice, FCOJ, a spokesman for the Banco do Brasil's Foreign Trade Department, Cacex, said. He was responding to rumours in the international market that Brazil had raised its FCOJ prices in range of 1,075 to 1,150 dlrs per tonne. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.S. SENATE GROUP URGES SUBSIDIES FOR USSR. A majority of the Senate Agriculture Committee urged President Reagan to reverse his opposition to export subsidies to the Soviet Union as a way to get its negotiators to purchase some 500 mln dlrs in American wheat. The group, led by committee chairman Patrick Leahy, a Vermont Democrat, urged Reagan to step up negotiations with the Soviet Union by providing export subsidies to help U.S. farmers. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"EAST EUROPE WHEAT WINTERKILL POSSIBLE, ACCU SAYS. Winter wheat crops in the western Soviet Union, Poland and eastern Czechoslovakia through northern Romania may suffer some winterkill over the next two nights, private forecaster Accu-Weather Inc said. Western USSR winter wheat areas have had only light and spotty snow and winterkill is possible tonight and tomorrow night as temperatures drop to minus 10 to 0 degrees F. Snow cover is scant in Poland, with only about 50 pct of the winter wheat areas reporting one to two inches of snow as of this morning. The remaining 50 pct of winter wheat crops do not have snow cover, making winterkill possible on each of the next two nights. Lowest temperatures will be minus 10 to 0 degrees F. Winter wheat areas from eastern Czechoslovakia through northern Romania had light snow flurries yesterday and last night, but amounts were an inch or less. With temperatures expected to fall to near 0 degrees F over the next two nights, some light winterkill is possible, Accu-Weather added. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRI LANKA TO UPROOT OR BUD DISEASED RUBBER TREES. Sri Lanka will uproot rubber trees that are more than two years old and affected by the leaf disease corynespora, the head of the government's Rubber Research Institute told Reuters. Rodney De Mel said affected trees less than two years old would undergo base-budding -- attaching a clone as close as possible to the trunk's base and cutting off the top of the tree once the bud has taken. Uprooted or base-budded trees mature later, causing an output loss estimated at 350 kilos per hectare from the sixth year when they begin producing. About 7,000 acres are planted with the high yielding RIC 103 variety, the clone afflicted by corynespora. Only about 2,000 acres are affected by the disease, which causes leaves to fall off, De Mel said. Sri Lanka has 508,000 acres planted with rubber trees. De Mel said the disease was detected in nurseries as early as in middle 1985, but it was only in August-September 1986 that it became widespread. The Institute is conducting a survey to determine how many trees will be uprooted or base-budded. Healthy trees will be sprayed and remain under observation. T.P. Lilaratne, head of the government's Rubber Controller Department, which monitors the industry, told Reuters replanting and base-budding would have to be undertaken before late May when the monsoon rains begin. De Mel said clones in the nurseries which are susceptible to corynespora, identified as RIC 103, RIC 52, RIC 104, RIC 106, RIC 107 and RIC 118, will be uprooted and burned. The same procedures will be undertaken for the foreign clones indentified as NAB 12, RRIM 725, FX25, PPN 2444, PPN 2447, KRS 21 and PPN 2058. Lilaratne said the susceptible clones would be replaced by PB 86, RRIM 600, RRIC 110, RRIC 121, RIC 100 and RIC 102. These six varieties would also be used to replace trees uprooted or base-budded, De Mel said. Lilaratne said planters would receive 10,000 rupees per hectare for replanting and plants would be free of charge. ""But no compensation is contemplated at the moment,"" he added. De Mel said a drought in Sri Lanka has helped control the spread of the disease. ""The drought has not stopped the disease, but probably helped in some way because trees have not been affected in areas that are dry,"" he said. Brokers said the disease had not affected prices because it has not caused a drop in production. Prices for the best latex crepe at the Colombo auction last week firmed to 20.19 rupees per kilo from 20.05 rupees at the previous sale. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUTCH GRAIN LEVY TEST CASE TO START IN APRIL. A large Dutch animal feed compounder will begin formal legal proceedings early next month as a test case on the way the EC grain co-responsibility levy is applied, a spokesman for Dutch grain and feed trade association, Het Comite, told Reuters. Het Comite has been co-ordinating national actions against alleged distortions caused by currency factors in the levy and, since December, has lodged more than 80 individual cases with the Business Appeal Court in The Hague. The basic complaint is that the levy does not take account of currency cross-rates of exchange and therefore compounders in countries with strong currencies may have to pay more in their own currency than is paid to them by producers in another country. Het Comite has obtained a temporary agreement that companies can pay the amount they receive toward the levy rather than paying a full guilder amount to the Dutch grain commodity board. The spokesman said Het Comite will provide financial and legal backing to the test case in the Business Administration Court in the Hague. Oral proceedings are to begin on April 10. The spokesman said Het Comite finally selected the company for the test case from among the 80 lodged ""because the bill (the firm) received from the commodity board for payment of the levy contained significant currency distortions and involved grain from a wide variety of origins."" The name of the company is not being made public. The Administration Court is not expected to make a final ruling on the case in the near future. The Het Comite spokesman said it was very likely it would refer questions to the Appeal Court in Luxembourg, and ""as a result it could easily be another nine to 12 months before the matter is finally resolved."" Meanwhile, the actions by Dutch animal feed compounders are putting pressure on the commodity board to urge the Dutch government to follow through on earlier statements and seek a complete review in Brussels of the way in which the levy is collected, the spokesman said. Het Comite, as a member of FEFAC, the association of European animal feed manufacturers, is also a party to actions protesting the whole levy in the Luxembourg appeal court. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
